FICE,College,State,Public_Private,Avg_Math_SAT,Avg_Verbal_SAT,Avg_Combined_SAT,Avg_ACT,First_Quartile_Math_SAT,Third_Quartile_Math_SAT,First_Quartile_Verbal_SAT,Third_Quartile_Verbal_SAT,First_Quartile_ACT,Third_Quartile_ACT,Applications_Received,Applicants_Accepted,New_Students_Enrolled,Pct_New_Students_Top_10,Pct_New_Students_Top_25,Fulltime_Undergraduates,Parttime_Undergraduates,In_State_Tuition,Out_Of_State_Tuition,Room_And_Board,Room_Costs,Board_Costs,Additional_Fees,Estimated_Book_Costs,Estimated_Personal_Spending,Pct_Faculty_PhD,Pct_Faculty_Terminal_Degree,Student_Faculty_Ratio,Pct_Alumni_Donate,Instructional_Expenditure_Per_Student,Graduation_Rate
9265,North Dakota State University,ND,1,-1.0,-1.0,1040.0,23.0,-1.0,-1.0,-1.0,-1.0,18.0,25.0,2968.0,2297.0,1610.0,13.0,47.0,7368.0,1128.0,2310.0,5834.0,2744.0,1020.0,1724.0,198.0,600.0,2000.0,79.0,83.0,17.0,24.0,6310.0,42.0
2539,Chadron State College,NE,1,-1.0,-1.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1024.0,1024.0,547.0,5.0,17.0,1830.0,490.0,1575.0,2670.0,2668.0,1484.0,1184.0,210.0,500.0,-1.0,62.0,62.0,25.0,27.0,4895.0,80.0
2540,College of Saint Mary,NE,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,305.0,230.0,107.0,16.0,40.0,503.0,801.0,9000.0,9000.0,3500.0,3500.0,-1.0,380.0,400.0,-1.0,23.0,25.0,8.9,19.0,6696.0,47.0
2541,Concordia College,NE,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,440.0,434.0,252.0,22.0,50.0,764.0,38.0,7896.0,7896.0,3270.0,-1.0,-1.0,610.0,450.0,1200.0,54.0,60.0,11.1,19.0,7589.0,80.0
2542,Creighton University,NE,2,-1.0,-1.0,-1.0,25.0,-1.0,-1.0,-1.0,-1.0,22.0,27.0,2967.0,2836.0,876.0,30.0,60.0,3450.0,644.0,10628.0,10628.0,4372.0,2416.0,1956.0,336.0,650.0,2055.0,85.0,90.0,6.5,32.0,22906.0,85.0
2543,Dana College,NE,2,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,18.0,24.0,504.0,482.0,185.0,10.0,36.0,550.0,84.0,9130.0,9130.0,3322.0,1950.0,1372.0,465.0,450.0,1450.0,46.0,51.0,12.6,25.0,8686.0,54.0
2544,Doane College,NE,2,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,20.0,25.0,793.0,709.0,244.0,20.0,47.0,1022.0,411.0,9570.0,9570.0,3000.0,1020.0,1980.0,250.0,400.0,1000.0,67.0,72.0,15.1,42.0,6852.0,60.0
2548,Hastings College,NE,2,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,20.0,27.0,817.0,708.0,262.0,22.0,52.0,935.0,37.0,9376.0,9376.0,3272.0,1338.0,1934.0,396.0,500.0,1902.0,57.0,63.0,13.0,17.0,7335.0,52.0
2551,University of Nebraska at Kearney,NE,1,-1.0,-1.0,-1.0,21.0,-1.0,-1.0,-1.0,-1.0,18.0,24.0,2837.0,2697.0,1417.0,-1.0,-1.0,5764.0,1176.0,1665.0,2550.0,2630.0,1280.0,1350.0,243.0,450.0,1970.0,59.0,62.0,19.0,19.0,4393.0,55.0
2553,Midland Lutheran College,NE,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,23.0,627.0,585.0,260.0,20.0,46.0,908.0,109.0,10300.0,10300.0,2970.0,1210.0,1760.0,-1.0,-1.0,-1.0,42.0,45.0,14.5,19.0,6383.0,56.0
2554,University of Nebraska at Omaha,NE,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2704.0,2537.0,1766.0,-1.0,-1.0,6518.0,5560.0,1687.0,4560.0,-1.0,-1.0,-1.0,117.0,600.0,-1.0,77.0,77.0,19.7,19.0,7729.0,19.0
2555,Nebraska Wesleyan University,NE,2,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,969.0,762.0,382.0,23.0,64.0,1442.0,263.0,9540.0,9540.0,3320.0,-1.0,-1.0,309.0,500.0,1800.0,82.0,83.0,13.5,37.0,7561.0,-1.0
2559,Peru State College,NE,1,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,701.0,501.0,458.0,10.0,40.0,959.0,457.0,1432.0,2580.0,2624.0,1354.0,1270.0,254.0,500.0,900.0,48.0,100.0,20.1,24.0,4870.0,44.0
2563,Union College,NE,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,24.0,355.0,304.0,168.0,-1.0,-1.0,447.0,111.0,8760.0,8760.0,2690.0,1540.0,1150.0,-1.0,550.0,1800.0,48.0,48.0,8.5,36.0,9416.0,48.0
2565,University of Nebraska at Lincoln,NE,1,513.0,447.0,960.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6277.0,6003.0,3526.0,33.0,63.0,16454.0,3171.0,2055.0,5595.0,3145.0,1375.0,1770.0,360.0,500.0,2070.0,86.0,92.0,15.1,48.0,6813.0,53.0
2566,Wayne State College,NE,1,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,18.0,23.0,1373.0,1373.0,724.0,6.0,21.0,2754.0,474.0,1500.0,2700.0,2660.0,1230.0,1430.0,264.0,540.0,1660.0,60.0,68.0,20.3,29.0,4550.0,52.0
9743,Bellevue University,NE,2,-1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,132.0,132.0,112.0,-1.0,50.0,1032.0,943.0,3150.0,3150.0,-1.0,-1.0,-1.0,130.0,500.0,2700.0,66.0,68.0,17.6,33.0,6705.0,-1.0
2572,Colby-Sawyer College,NH,2,443.0,440.0,883.0,20.0,390.0,500.0,385.0,485.0,18.0,20.0,910.0,776.0,208.0,-1.0,-1.0,618.0,40.0,14090.0,14090.0,5395.0,2980.0,2415.0,-1.0,400.0,1000.0,71.0,75.0,12.9,30.0,10802.0,72.0
2573,Dartmouth College,NH,2,692.0,627.0,1319.0,-1.0,660.0,740.0,580.0,680.0,-1.0,-1.0,8587.0,2273.0,1087.0,87.0,99.0,3918.0,32.0,19545.0,19545.0,6070.0,3255.0,2815.0,105.0,550.0,1100.0,95.0,99.0,4.7,49.0,29619.0,98.0
2575,Franklin Pierce College,NH,2,424.0,403.0,827.0,-1.0,360.0,480.0,350.0,450.0,-1.0,-1.0,5187.0,4471.0,446.0,3.0,14.0,1818.0,1197.0,13320.0,13320.0,4630.0,2500.0,2130.0,310.0,500.0,800.0,50.0,56.0,17.6,16.0,6418.0,51.0
2579,New England College,NH,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,951.0,879.0,199.0,5.0,15.0,744.0,196.0,13325.0,13325.0,5335.0,2770.0,2565.0,-1.0,-1.0,-1.0,42.0,52.0,9.5,25.0,10164.0,59.0
2580,New Hampshire College,NH,2,433.0,383.0,816.0,-1.0,385.0,495.0,340.0,426.0,-1.0,-1.0,1498.0,1275.0,292.0,-1.0,17.0,1557.0,2973.0,10608.0,10608.0,4740.0,2760.0,1980.0,408.0,400.0,900.0,34.0,54.0,38.4,19.0,5523.0,76.0
2584,Notre Dame College,NH,2,439.0,430.0,815.0,-1.0,340.0,490.0,330.0,470.0,-1.0,-1.0,379.0,324.0,107.0,15.0,37.0,500.0,311.0,9990.0,9990.0,4900.0,2650.0,2250.0,280.0,400.0,600.0,44.0,47.0,12.1,26.0,4948.0,33.0
2586,Rivier College,NH,2,-1.0,-1.0,-1.0,-1.0,360.0,500.0,370.0,480.0,-1.0,-1.0,484.0,386.0,141.0,6.0,28.0,590.0,1196.0,9870.0,9870.0,4860.0,4860.0,-1.0,220.0,600.0,1100.0,59.0,59.0,12.2,19.0,6744.0,81.0
2587,Saint Anselm College,NH,2,512.0,481.0,993.0,-1.0,440.0,560.0,430.0,530.0,-1.0,-1.0,2095.0,1553.0,514.0,15.0,40.0,1873.0,94.0,12950.0,12950.0,5400.0,5400.0,-1.0,300.0,450.0,1120.0,70.0,82.0,14.5,29.0,6719.0,97.0
2589,University of New Hampshire,NH,1,536.0,476.0,1012.0,-1.0,480.0,600.0,430.0,530.0,-1.0,-1.0,9750.0,7640.0,2529.0,24.0,62.0,10358.0,1338.0,3550.0,11180.0,3862.0,1648.0,2214.0,830.0,650.0,2450.0,89.0,87.0,17.5,16.0,7855.0,75.0
2590,Keene State College,NH,1,463.0,424.0,887.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3121.0,2446.0,822.0,5.0,19.0,3480.0,776.0,2590.0,7870.0,4157.0,2727.0,1438.0,756.0,500.0,1150.0,73.0,73.0,16.1,13.0,6195.0,61.0
2591,Plymouth State College,NH,1,455.0,411.0,866.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3321.0,2375.0,748.0,10.0,25.0,3483.0,374.0,2590.0,7870.0,4024.0,2689.0,1344.0,792.0,550.0,1100.0,82.0,85.0,18.8,22.0,5708.0,-1.0
4731,Daniel Webster College,NH,2,490.0,438.0,928.0,-1.0,430.0,540.0,370.0,500.0,-1.0,-1.0,585.0,508.0,153.0,12.0,30.0,460.0,536.0,12292.0,12292.0,4934.0,2370.0,2564.0,120.0,500.0,500.0,61.0,61.0,22.2,10.0,8643.0,72.0
30431,Thomas More Coll. of Liberal Arts,NH,2,526.0,540.0,1066.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.0,35.0,22.0,-1.0,-1.0,59.0,-1.0,7200.0,7200.0,5200.0,-1.0,-1.0,-1.0,600.0,1300.0,80.0,80.0,11.8,81.0,8100.0,60.0
2597,Bloomfield College,NJ,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1694.0,1408.0,268.0,-1.0,-1.0,1312.0,685.0,8300.0,8300.0,4350.0,-1.0,-1.0,150.0,500.0,2370.0,53.0,55.0,14.4,16.0,7003.0,38.0
2598,Caldwell College,NJ,2,478.0,441.0,919.0,-1.0,440.0,540.0,400.0,490.0,-1.0,-1.0,1011.0,604.0,213.0,17.0,42.0,693.0,868.0,8900.0,8900.0,4600.0,-1.0,-1.0,105.0,425.0,1000.0,87.0,96.0,13.9,25.0,7922.0,55.0
2599,Centenary College,NJ,2,500.0,470.0,970.0,19.0,400.0,450.0,400.0,450.0,18.0,22.0,369.0,312.0,90.0,12.0,46.0,396.0,526.0,11400.0,11400.0,5400.0,5400.0,-1.0,340.0,500.0,760.0,41.0,85.0,9.5,20.0,9583.0,24.0
2600,College of Saint Elizabeth,NJ,2,486.0,464.0,950.0,-1.0,400.0,550.0,400.0,520.0,-1.0,-1.0,444.0,359.0,122.0,34.0,53.0,493.0,968.0,10900.0,10900.0,5250.0,-1.0,-1.0,500.0,380.0,1000.0,68.0,70.0,11.4,23.0,9447.0,78.0
2603,Drew University,NJ,2,603.0,564.0,1188.0,-1.0,550.0,680.0,510.0,630.0,-1.0,-1.0,2153.0,1580.0,321.0,56.0,84.0,1192.0,87.0,18432.0,18432.0,5616.0,3224.0,2342.0,510.0,520.0,660.0,93.0,97.0,10.2,28.0,14907.0,83.0
2608,Georgian Court College,NJ,2,474.0,441.0,915.0,-1.0,420.0,520.0,400.0,475.0,-1.0,-1.0,348.0,281.0,127.0,12.0,52.0,1095.0,785.0,9150.0,9150.0,3950.0,1750.0,2200.0,130.0,500.0,800.0,56.0,59.0,12.2,27.0,7348.0,76.0
2609,Rowan College of New Jersey,NJ,1,520.0,468.0,988.0,-1.0,430.0,570.0,400.0,500.0,19.0,25.0,3820.0,1431.0,695.0,21.0,70.0,5303.0,3942.0,2342.0,4356.0,4830.0,-1.0,-1.0,753.0,800.0,800.0,76.0,81.0,22.1,6.0,7252.0,51.0
2610,Felician College,NJ,2,440.0,410.0,850.0,-1.0,380.0,460.0,380.0,470.0,-1.0,-1.0,420.0,280.0,155.0,6.0,33.0,505.0,640.0,8100.0,8100.0,-1.0,-1.0,-1.0,220.0,500.0,-1.0,66.0,70.0,11.2,1.0,8008.0,-1.0
2613,Jersey City State College,NJ,1,440.0,400.0,840.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2957.0,1423.0,691.0,10.0,30.0,3817.0,1394.0,2798.0,3946.0,4800.0,2000.0,2800.0,646.0,400.0,1500.0,63.0,67.0,14.9,10.0,8367.0,26.0
2616,Monmouth College,NJ,2,494.0,440.0,934.0,-1.0,430.0,560.0,400.0,470.0,-1.0,-1.0,2707.0,1881.0,478.0,14.0,34.0,1893.0,847.0,12480.0,12480.0,5290.0,2700.0,2590.0,490.0,530.0,1740.0,70.0,85.0,14.2,15.0,9492.0,54.0
2617,Montclair State University,NJ,1,487.0,431.0,918.0,-1.0,418.0,566.0,371.0,496.0,-1.0,-1.0,5220.0,2128.0,865.0,19.0,53.0,6411.0,3186.0,2400.0,3648.0,4834.0,3160.0,1674.0,600.0,700.0,950.0,82.0,87.0,21.5,9.0,6717.0,58.0
2621,New Jersey Institute of Technology,NJ,1,600.0,466.0,1066.0,-1.0,550.0,650.0,410.0,530.0,-1.0,-1.0,1879.0,1216.0,483.0,27.0,62.0,3311.0,1646.0,4188.0,8832.0,5376.0,3764.0,1612.0,792.0,700.0,1850.0,92.0,98.0,13.5,19.0,12529.0,72.0
2622,Kean College of New Jersey,NJ,1,463.0,417.0,880.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3344.0,2322.0,1105.0,6.0,43.0,6804.0,3933.0,1965.0,2875.0,3840.0,2640.0,1200.0,590.0,600.0,-1.0,76.0,85.0,17.2,19.0,6001.0,40.0
2625,William Paterson College of New Jersey,NJ,1,485.0,428.0,913.0,-1.0,410.0,520.0,370.0,460.0,-1.0,-1.0,5485.0,2662.0,1108.0,9.0,38.0,5938.0,2298.0,2385.0,3135.0,4170.0,2600.0,1570.0,25.0,300.0,-1.0,77.0,78.0,23.5,13.0,6391.0,38.0
2627,Princeton University,NJ,2,708.0,647.0,1355.0,-1.0,645.0,737.0,583.0,678.0,-1.0,-1.0,13218.0,2042.0,1153.0,90.0,98.0,4540.0,146.0,19900.0,19900.0,5910.0,2696.0,3214.0,400.0,675.0,1575.0,91.0,96.0,8.4,54.0,28320.0,99.0
2628,Rider University,NJ,2,501.0,439.0,940.0,-1.0,420.0,520.0,370.0,470.0,-1.0,-1.0,3586.0,2424.0,730.0,16.0,31.0,2748.0,1309.0,13250.0,13250.0,5420.0,-1.0,-1.0,215.0,700.0,3100.0,84.0,92.0,12.3,23.0,11299.0,70.0
2631,Rutgers State University at Newark,NJ,1,529.0,459.0,988.0,-1.0,480.0,580.0,400.0,510.0,-1.0,-1.0,5785.0,2690.0,499.0,26.0,62.0,4005.0,1886.0,3640.0,7410.0,4748.0,2780.0,1968.0,978.0,690.0,2009.0,90.0,95.0,17.4,16.0,11878.0,58.0
2632,Seton Hall University,NJ,2,496.0,443.0,938.0,-1.0,430.0,560.0,390.0,490.0,-1.0,-1.0,4576.0,3565.0,1000.0,16.0,36.0,4384.0,1530.0,12000.0,12000.0,6484.0,4358.0,2126.0,550.0,650.0,1000.0,81.0,84.0,14.4,15.0,10080.0,64.0
2638,Saint Peter's College,NJ,2,428.0,379.0,807.0,-1.0,340.0,490.0,310.0,430.0,-1.0,-1.0,1606.0,1413.0,530.0,23.0,38.0,1921.0,1154.0,9408.0,9408.0,5520.0,2820.0,2700.0,295.0,500.0,450.0,78.0,78.0,12.1,22.0,7669.0,53.0
2639,Stevens Institute of Technology,NJ,2,652.0,521.0,1173.0,-1.0,600.0,710.0,450.0,600.0,-1.0,-1.0,1768.0,1249.0,380.0,51.0,93.0,1263.0,11.0,16900.0,16900.0,5680.0,5680.0,-1.0,635.0,450.0,750.0,89.0,89.0,19.0,33.0,12837.0,79.0
2642,Trenton State College,NJ,1,592.0,519.0,1111.0,-1.0,540.0,650.0,470.0,570.0,-1.0,-1.0,5042.0,2312.0,944.0,55.0,94.0,5167.0,902.0,3116.0,5391.0,5411.0,-1.0,-1.0,896.0,700.0,1000.0,81.0,87.0,14.4,6.0,8504.0,81.0
2644,Upsala College,NJ,2,410.0,400.0,810.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1540.0,1363.0,446.0,-1.0,-1.0,950.0,214.0,12500.0,12500.0,5260.0,-1.0,-1.0,200.0,700.0,500.0,72.0,88.0,14.0,19.0,7729.0,43.0
4741,Rutgers State University at Camden,NJ,1,545.0,489.0,1034.0,-1.0,510.0,590.0,450.0,530.0,-1.0,-1.0,3366.0,1752.0,232.0,27.0,79.0,2585.0,1300.0,3641.0,7411.0,4748.0,2780.0,1968.0,849.0,690.0,2009.0,90.0,95.0,18.6,12.0,10134.0,57.0
6964,Rutgers at New Brunswick,NJ,1,594.0,513.0,1107.0,-1.0,530.0,660.0,460.0,570.0,-1.0,-1.0,48094.0,26330.0,4520.0,36.0,79.0,21401.0,3712.0,3640.0,7410.0,4748.0,2780.0,1986.0,1003.0,690.0,2009.0,90.0,95.0,19.5,19.0,10474.0,77.0
8770,Fairleigh Dickinson University,NJ,2,495.0,430.0,925.0,-1.0,430.0,550.0,380.0,480.0,-1.0,-1.0,3148.0,1616.0,504.0,9.0,24.0,3553.0,3152.0,11010.0,11010.0,5400.0,2994.0,2406.0,611.0,623.0,-1.0,77.0,87.0,16.7,8.0,9637.0,60.0
9344,Ramapo College of New Jersey,NJ,1,510.0,460.0,970.0,-1.0,450.0,560.0,410.0,500.0,-1.0,-1.0,2088.0,957.0,362.0,6.0,29.0,2745.0,1938.0,3227.0,4449.0,4860.0,3400.0,1460.0,-1.0,600.0,1655.0,74.0,95.0,17.8,8.0,7333.0,47.0
9345,Stockton College of New Jersey,NJ,1,552.0,489.0,1041.0,-1.0,550.0,600.0,490.0,550.0,-1.0,-1.0,4019.0,1579.0,710.0,23.0,65.0,4365.0,765.0,2288.0,3040.0,4351.0,2775.0,1576.0,704.0,711.0,1125.0,78.0,92.0,19.5,7.0,5599.0,64.0
2093,Saint John's College,NM,2,-1.0,-1.0,-1.0,-1.0,520.0,650.0,550.0,675.0,27.0,30.0,285.0,246.0,126.0,20.0,45.0,411.0,-1.0,17430.0,17430.0,5720.0,2790.0,2930.0,200.0,275.0,950.0,73.0,89.0,9.8,20.0,14342.0,61.0
2649,College of Santa Fe,NM,2,480.0,484.0,964.0,21.0,410.0,530.0,370.0,530.0,19.0,23.0,546.0,447.0,189.0,16.0,42.0,873.0,683.0,11138.0,11138.0,4138.0,1978.0,2160.0,330.0,600.0,1200.0,40.0,74.0,14.0,7.0,8820.0,80.0
2650,College of the Southwest,NM,2,460.0,390.0,850.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,61.0,27.0,7.0,38.0,352.0,147.0,3120.0,3120.0,3382.0,1358.0,2024.0,125.0,400.0,500.0,24.0,35.0,14.3,19.0,3190.0,20.0
2651,Eastern New Mexico University,NM,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,25.0,1256.0,1220.0,590.0,-1.0,-1.0,2762.0,587.0,1518.0,5586.0,2600.0,-1.0,-1.0,-1.0,500.0,1200.0,73.0,80.0,19.6,2.0,5658.0,34.0
2653,New Mexico Highlands University,NM,1,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,777.0,649.0,406.0,5.0,20.0,1630.0,384.0,1392.0,5148.0,2380.0,1430.0,950.0,20.0,400.0,-1.0,72.0,78.0,17.4,19.0,7664.0,28.0
2654,New Mexico Institute of Mining and Tech.,NM,1,-1.0,-1.0,-1.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,787.0,601.0,233.0,40.0,73.0,1017.0,411.0,1302.0,5376.0,3214.0,3214.0,-1.0,556.0,600.0,1100.0,99.0,100.0,13.7,11.0,9241.0,34.0
2657,New Mexico State University,NM,1,-1.0,-1.0,-1.0,22.0,-1.0,-1.0,-1.0,-1.0,19.0,25.0,4119.0,3200.0,1663.0,-1.0,-1.0,9673.0,3481.0,1980.0,6432.0,3148.0,1588.0,1580.0,-1.0,550.0,1066.0,76.0,77.0,19.6,19.0,6106.0,40.0
2664,Western New Mexico University,NM,1,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,12.0,21.0,1054.0,1054.0,470.0,5.0,25.0,1495.0,521.0,1394.0,4652.0,2260.0,1340.0,920.0,-1.0,500.0,-1.0,55.0,55.0,15.5,8.0,7729.0,47.0
10313,Univ. of New Mexico-Main Campus,NM,1,-1.0,-1.0,-1.0,22.0,430.0,580.0,390.0,530.0,19.0,24.0,3871.0,3349.0,1891.0,27.0,53.0,12257.0,5264.0,1884.0,7115.0,3516.0,-1.0,-1.0,420.0,584.0,500.0,91.0,88.0,14.3,19.0,8209.0,34.0
2568,University of Nevada at Reno,NV,1,488.0,432.0,920.0,22.0,420.0,500.0,370.0,480.0,23.0,25.0,2868.0,2409.0,1524.0,-1.0,-1.0,5916.0,2939.0,1740.0,6490.0,4560.0,2635.0,1925.0,20.0,600.0,2900.0,78.0,80.0,15.4,12.0,10407.0,54.0
2569,University of Nevada-Las Vegas,NV,1,486.0,417.0,903.0,21.0,-1.0,-1.0,-1.0,-1.0,17.0,23.0,-1.0,2786.0,1595.0,25.0,50.0,7969.0,8008.0,1740.0,6490.0,4952.0,1702.0,3250.0,40.0,700.0,1700.0,76.0,84.0,14.8,14.0,8139.0,37.0
9192,Sierra Nevada College,NV,2,400.0,400.0,800.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,160.0,100.0,5.0,25.0,300.0,50.0,7500.0,7500.0,4500.0,2500.0,2000.0,-1.0,500.0,-1.0,45.0,45.0,7.5,19.0,7729.0,29.0
2666,Adelphi University,NY,2,500.0,457.0,957.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2186.0,1924.0,512.0,16.0,29.0,2683.0,1227.0,12280.0,12280.0,6450.0,-1.0,-1.0,-1.0,750.0,1500.0,29.0,30.0,12.2,16.0,10527.0,56.0
2667,Dowling College,NY,2,440.0,400.0,840.0,18.0,370.0,520.0,340.0,440.0,16.0,20.0,1011.0,829.0,410.0,9.0,33.0,1059.0,2458.0,9000.0,9000.0,3100.0,-1.0,3100.0,630.0,450.0,1413.0,77.0,78.0,12.4,7.0,11178.0,42.0
2668,Alfred University,NY,2,-1.0,-1.0,-1.0,-1.0,540.0,660.0,480.0,580.0,23.0,28.0,1732.0,1425.0,472.0,37.0,75.0,1830.0,110.0,16548.0,16548.0,5406.0,2808.0,2598.0,424.0,500.0,600.0,82.0,88.0,11.3,31.0,10932.0,73.0
2671,Bard College,NY,2,-1.0,-1.0,-1.0,-1.0,550.0,690.0,550.0,670.0,-1.0,-1.0,1910.0,838.0,285.0,50.0,85.0,1004.0,15.0,19264.0,19264.0,6206.0,-1.0,-1.0,496.0,750.0,750.0,98.0,98.0,10.4,30.0,13894.0,79.0
2681,Canisius College,NY,2,-1.0,-1.0,-1.0,-1.0,500.0,570.0,390.0,450.0,19.0,24.0,2853.0,2193.0,753.0,16.0,34.0,2978.0,434.0,10750.0,10750.0,5340.0,2750.0,2590.0,326.0,400.0,1130.0,90.0,92.0,14.6,26.0,7972.0,64.0
2685,Cazenovia College,NY,2,392.0,375.0,781.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3847.0,3433.0,527.0,9.0,35.0,1010.0,12.0,9384.0,9384.0,4840.0,2420.0,2420.0,395.0,600.0,500.0,22.0,47.0,14.3,20.0,7697.0,-1.0
2687,CUNY-Brooklyn College,NY,1,490.0,426.0,916.0,-1.0,420.0,560.0,350.0,490.0,-1.0,-1.0,3589.0,2992.0,1367.0,15.0,40.0,7767.0,3827.0,2450.0,5050.0,-1.0,-1.0,-1.0,155.0,500.0,700.0,83.0,100.0,15.6,19.0,7581.0,43.0
2688,CUNY - City College,NY,1,488.0,405.0,893.0,-1.0,400.0,570.0,310.0,480.0,-1.0,-1.0,3788.0,2747.0,1269.0,20.0,45.0,8071.0,3629.0,2450.0,5050.0,-1.0,-1.0,-1.0,93.0,500.0,-1.0,78.0,88.0,12.8,10.0,9002.0,34.0
2689,CUNY-Hunter College,NY,1,446.0,399.0,845.0,-1.0,370.0,510.0,330.0,460.0,-1.0,-1.0,6189.0,3212.0,1418.0,14.0,43.0,8140.0,5947.0,2450.0,5050.0,-1.0,1600.0,-1.0,107.0,500.0,500.0,62.0,77.0,14.1,28.0,7216.0,39.0
2690,CUNY - Queens College,NY,1,486.0,421.0,907.0,-1.0,420.0,550.0,360.0,480.0,-1.0,-1.0,4681.0,3627.0,1749.0,12.0,37.0,8837.0,5624.0,2650.0,5250.0,-1.0,-1.0,-1.0,200.0,500.0,2100.0,100.0,100.0,12.5,11.0,7488.0,46.0
2699,Clarkson University,NY,2,612.0,518.0,1130.0,-1.0,570.0,660.0,450.0,580.0,-1.0,-1.0,2174.0,1953.0,557.0,35.0,68.0,2332.0,53.0,15960.0,15960.0,5580.0,2622.0,2958.0,323.0,700.0,1300.0,95.0,95.0,15.8,32.0,11659.0,77.0
2701,Colgate University,NY,2,623.0,563.0,1186.0,27.0,580.0,680.0,520.0,620.0,25.0,35.0,4856.0,2492.0,727.0,46.0,75.0,2649.0,25.0,19510.0,19510.0,5565.0,2690.0,2875.0,145.0,500.0,750.0,95.0,98.0,10.5,45.0,15494.0,93.0
2703,College of Mount St. Vincent,NY,2,474.0,454.0,928.0,23.0,420.0,530.0,370.0,460.0,-1.0,-1.0,946.0,648.0,177.0,23.0,46.0,707.0,432.0,11790.0,11790.0,5770.0,-1.0,-1.0,60.0,500.0,1000.0,75.0,77.0,11.9,35.0,10015.0,83.0
2704,College of New Rochelle,NY,2,415.0,415.0,830.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,551.0,437.0,143.0,-1.0,-1.0,2515.0,639.0,10200.0,10200.0,4628.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,77.0,37.5,19.0,7729.0,-1.0
2705,College of Saint Rose,NY,2,-1.0,-1.0,-1.0,-1.0,434.0,568.0,436.0,594.0,18.0,24.0,983.0,664.0,249.0,23.0,57.0,1698.0,894.0,9990.0,9990.0,5666.0,-1.0,-1.0,150.0,800.0,1500.0,66.0,71.0,14.3,28.0,6084.0,64.0
2707,Columbia University,NY,2,680.0,620.0,1300.0,-1.0,630.0,720.0,590.0,680.0,-1.0,-1.0,6756.0,1930.0,871.0,78.0,96.0,3376.0,55.0,18624.0,18624.0,6664.0,3740.0,2924.0,486.0,550.0,300.0,97.0,98.0,5.9,21.0,30639.0,99.0
2708,Barnard College,NY,2,620.0,600.0,1220.0,-1.0,570.0,660.0,540.0,640.0,-1.0,-1.0,2496.0,1402.0,531.0,53.0,95.0,2121.0,69.0,17926.0,17926.0,8124.0,4786.0,3338.0,720.0,600.0,850.0,83.0,93.0,10.3,33.0,12580.0,91.0
2709,Concordia College,NY,2,467.0,435.0,902.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,303.0,198.0,101.0,10.0,40.0,443.0,153.0,9370.0,9370.0,4330.0,1870.0,2460.0,-1.0,-1.0,-1.0,50.0,55.0,9.5,19.0,10497.0,53.0
